site_id,geo_lat,geo_lon,data_type,data_class,data_source,error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha
10349,44.8,93.6,GIC,measured,NERC,'not centered',,,35.85433372093111,167.9832513819189,0.06175953508423868
10350,44.8,93.6,GIC,measured,NERC,'not centered',,,35.85433372093111,167.9832513819189,0.06175953508423868
10351,44.8,93.6,GIC,measured,NERC,'low sampling rate',,,35.85433372093111,167.9832513819189,0.06175953508423868
10352,44.8,93.6,GIC,measured,NERC,'low sampling rate',,,35.85433372093111,167.9832513819189,0.06175953508423868
10353,45.4,93.9,GIC,measured,NERC,'low sampling rate',,,36.443848124847364,168.27973529389058,0.06609165788018816
10354,45.9,91.5,GIC,measured,NERC,'not centered',,,37.02766738316137,166.22039149880672,0.07068135011483523
10355,44.2,94.0,GIC,measured,NERC,'low sampling rate',,,35.24186080325291,168.29965273751765,0.05755920051758133
10356,44.2,94.0,GIC,measured,NERC,'low sampling rate',,,35.24186080325291,168.29965273751765,0.05755920051758133
10357,47.7,117.5,GIC,measured,NERC,'noisy',,,38.648127447881805,-171.2717557728761,0.08516023985187068
10358,38.7,121.2,GIC,measured,NERC,'low values',,,29.76345962531552,-167.57890862550823,0.030655063630546337
10389,38.3,87.4,GIC,measured,NERC,'low values',,,29.619277778243628,162.05364592250626,0.030150965458400954
10397,39.1,78.3,GIC,measured,NERC,'no values',,,30.960283038567376,153.925436121874,0.035178410256147354
10398,41.1,74.2,GIC,measured,NERC,'not centered',,,33.25570053262924,150.47036732476496,0.04580556366995887
10586,34.0,118.5,GIC,measured,NERC,'noisy',,,24.982612802539137,-169.81962612570177,0.01769001705529645
10587,46.4,117.0,GIC,measured,NERC,'not centered',,,37.33707243655768,-171.64642415014035,0.0732415827626386
10591,35.8,106.1,GIC,measured,NERC,'not centered',,,26.627205885988516,178.85903838980843,0.021373004994763942
10592,43.2,84.5,GIC,measured,NERC,'low sampling rate',,,34.65857119767535,159.86419968987053,0.05382487321440583
10605,45.3,122.6,GIC,measured,NERC,'not centered',,,36.40557174015965,-166.71661938923387,0.06580137600997779
10606,41.3,72.9,GIC,measured,NERC,'low values',,,33.5585181875984,149.33073508952984,0.04742879774462522
10607,41.3,72.9,GIC,measured,NERC,'not centered',,,33.5585181875984,149.33073508952984,0.04742879774462522
10608,41.2,73.2,GIC,measured,NERC,'not centered',,,33.43479329194645,149.58670925227713,0.04675874179744393
10609,41.2,73.2,GIC,measured,NERC,'not centered',,,33.43479329194645,149.58670925227713,0.04675874179744393
10611,39.6,92.6,GIC,measured,NERC,'not centered',,,30.694871045063103,166.80587649607824,0.03412090240263864
10612,30.5,87.2,GIC,measured,NERC,'low sampling rate',,,21.843713415358494,161.34389394509375,0.01232989797694647
10618,38.3,86.2,GIC,measured,NERC,'low sampling rate',,,29.679947577476995,160.97228819844406,0.030362065123503333
10619,38.3,86.2,GIC,measured,NERC,'low sampling rate',,,29.679947577476995,160.97228819844406,0.030362065123503333
10620,39.1,87.5,GIC,measured,NERC,'low sampling rate',,,30.412810204947142,162.2015312166459,0.03303188058904474
10621,39.1,87.5,GIC,measured,NERC,'low sampling rate',,,30.412810204947142,162.2015312166459,0.03303188058904474
